"tower_damage","kills","hero_damage","gold_per_min","denies","deaths","dmg_received","dmg_dealt","xp_per_min","assists","match_id","start_time","win","hero_id","account_id","leaguename"
6617,18,25582,844,31,3,18285,38242,682,6,1959328718,1448467580,true,1,132851371,"StarLadder | i-League"
6594,20,31764,768,15,2,7993,42286,695,17,2290441579,1460473773,true,67,132851371,"ESL One Frankfurt 2016"
6592,9,20366,730,14,4,23138,37909,595,18,2179624943,1456489387,true,72,132851371,"The Shanghai Major"
6480,7,14345,598,13,2,12194,14345,609,16,3805545412,1522320894,true,49,132851371,"Dota 2 Asia Championships 2018"
6468,8,18873,582,24,3,12240,18873,571,9,2661785371,1474563645,true,15,132851371,"The BTS Series"
6444,13,13791,703,10,0,2531,16358,659,12,2523359413,1469282545,true,6,132851371,"Global Grand Masters by Prodota.eu"
6437,6,20440,704,11,2,15881,20440,686,8,3783127740,1521172798,true,8,132851371,"World Electronic Sports Games International"
6436,6,22367,641,8,2,15282,22367,680,17,3542359881,1509803770,true,54,132851371,"AMD SAPPHIRE Dota PIT"
6433,3,8411,601,3,1,5501,8411,537,15,3053502388,1489425429,true,95,132851371,"Kiev Major"
6407,8,13322,692,14,1,14031,19239,639,11,2515339437,1468962661,true,94,132851371,"Global Grand Masters by Prodota.eu"
6405,10,14359,806,11,2,17415,18606,826,3,1924019854,1447016553,true,1,132851371,"Hitbox EU Championship #4"
6404,6,14246,483,11,4,18822,14246,547,10,3530401688,1509304243,true,20,132851371,"ESL One Hamburg 2017"
6371,8,15847,681,30,1,12499,15847,695,9,3226722839,1496668503,true,95,132851371,"EPICENTER: Moscow Season 2"
6362,4,29935,585,9,6,20537,29935,562,14,3082065542,1490646364,true,6,132851371,"Captains Draft 3.0 Presented by DotaCinema & MoonduckTV"
6358,6,12143,586,1,1,12669,12143,552,8,2783058976,1479325991,true,63,132851371,"The Summit 5"
6350,15,21474,632,24,1,14742,21474,700,17,3941931884,1528543620,true,41,132851371,"CHINA DOTA2 SUPER MAJOR"
6349,11,14643,606,9,0,5604,14662,546,6,3053424880,1489422339,true,70,132851371,"Kiev Major"
6346,8,14234,519,2,5,32785,25712,538,25,2389073738,1464203862,true,77,132851371,"The Summit 5"
6345,13,21913,584,12,1,12431,21913,661,9,3463784812,1506266661,true,56,132851371,"ESL One Hamburg 2017"
6339,10,21246,602,9,3,16497,21246,524,11,3228862847,1496759655,true,18,132851371,"EPICENTER: Moscow Season 2"
6324,5,10843,678,15,6,23328,19733,499,12,2328421602,1461946463,false,12,132851371,"WePlay League Season 3"
6308,3,8595,570,15,2,7068,8595,596,11,3751104948,1519501528,true,43,132851371,"ESL One Katowice 2018 powered by Intel"
6295,17,33693,697,12,3,18350,33693,783,10,3860917809,1525191944,true,93,132851371,"EPICENTER XL"
6286,23,26884,886,16,0,11635,35718,722,14,2339386983,1462352664,true,93,132851371,"The Manila Major 2016"
6269,11,24887,735,4,4,14648,24887,562,8,3050737359,1489312858,true,72,132851371,"Kiev Major"
6257,11,17767,687,4,1,9379,17767,673,13,2783292895,1479341329,true,54,132851371,"The Summit 5"
6191,6,6796,537,13,1,2334,6796,541,7,3249120421,1497463826,true,6,132851371,"The Summit 5"
6190,16,27912,740,12,5,15108,27912,779,9,3469697259,1506540371,true,72,132851371,"AMD SAPPHIRE Dota PIT"
6147,10,65019,658,24,5,42104,65019,630,23,3065714485,1489950096,true,42,132851371,"ProDotA Cup Series by Azubu.tv"
6136,11,22438,644,31,3,13807,22438,687,12,3616514538,1513199437,true,15,132851371,"Dota Summit 8"
6108,2,9163,623,5,2,7236,9163,772,17,3081941914,1490640357,true,18,132851371,"Captains Draft 3.0 Presented by DotaCinema & MoonduckTV"
6100,7,32449,807,23,3,33413,33375,692,9,3607631172,1512818372,false,48,132851371,"2017 Mars Dota 2 League"
6058,3,3989,546,36,0,2119,3989,403,5,2671053639,1474905222,true,6,132851371,"The BTS Series"
6055,3,14636,652,8,2,10655,14636,687,20,3805388478,1522313285,true,95,132851371,"Dota 2 Asia Championships 2018"
6053,16,20946,585,23,4,20974,20946,611,9,3430272392,1504813270,true,36,132851371,"WellPlay Invitational by VitalBet"
6041,15,23526,728,17,1,11879,28860,635,22,2274673314,1459869999,true,72,132851371,"ESL One Frankfurt 2016"
6011,5,13043,669,22,5,19252,20138,670,14,2339284008,1462348732,true,8,132851371,"The Manila Major 2016"
5975,9,14532,550,7,4,10193,14532,501,5,2783336928,1479344676,true,54,132851371,"The Summit 5"
5960,13,25731,590,26,3,12715,25731,604,13,2730231450,1477238455,true,44,132851371,"Dota Pit League Season Five"
5830,6,13018,565,19,1,16133,13018,626,8,3195812905,1495379709,true,8,132851371,"DreamLeague season 7"
5802,5,10039,467,14,3,11622,14705,481,19,2060930836,1452165147,true,38,132851371,"The Shanghai Major"
5792,10,25978,706,6,2,12215,25978,722,13,2739706757,1477653602,true,18,132851371,"The Boston Major 2016"
5759,3,7757,496,13,2,6869,8116,436,4,2980356827,1486379402,false,109,132851371,"Dota 2 Asia Championships 2017"
5748,9,25553,771,21,1,8463,25553,746,7,3780137912,1521012986,true,94,132851371,"World Electronic Sports Games International"
5731,7,26583,589,10,9,17735,26583,531,17,3082000655,1490643032,false,53,132851371,"Captains Draft 3.0 Presented by DotaCinema & MoonduckTV"
5727,12,21165,692,16,3,22209,21165,766,14,4061867364,1534362095,true,61,132851371,"The International 2018"
5717,11,39497,755,37,3,30016,39497,736,10,3853663055,1524852231,false,10,132851371,"EPICENTER XL"
5711,6,14910,465,10,5,20526,14910,647,10,3256489256,1497742040,true,104,132851371,"The Summit 5"
5709,8,11872,837,18,1,11270,12336,952,6,3552645913,1510261680,true,1,132851371,"DreamLeague season 8"
5686,12,19804,695,12,1,10344,29087,680,18,2325479729,1461841167,true,94,132851371,"WePlay League Season 3"
5664,13,23893,552,22,8,50560,37263,473,9,1882339855,1445439818,true,59,132851371,"D2CL Season 6"
